"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"1141",25,16,0.756027176549612,0.00144537469258299,0.96391337466659,0.86726805126993,0.668578343633562,0.230441490436942,0.712762612190801,6.48214079195805e-06,0.0567894152314608,3.90368823586016e-15,0.999998738116776,1.26188322389499e-06,0.323937730196705,0.675620704259043,0.000441565544252102,1234200.13358211,2396657.51907276,38696.2453904562,3.85427832738613,422.991338295862,-0.000237518249193672,159697.598425701,0.0860211848909967,0.00768040801230003,45.7797369231004
"1142",30,9,0.881697076466936,0.00201863856402342,0.69258670985233,0.906683119591326,0.933787577077746,0.373780934064663,0.625960964477784,6.55311022080145e-05,0.000190508586484786,2.06176885948573e-06,0.963083328409038,0.0369166715909618,2.82854460496752e-06,0.998083942799899,0.00191322865549605,1529719.7884256,2872094.38065765,66372.1748953685,4.10244065524312,1018.0882786233,-0.000816232187324204,123804.49634642,0.0780728415213525,0.00220619839077699,9.48327842094004
"1143",40,21,0.122653511860967,0.00158376525915461,0.701926111446228,0.639813801008277,0.618337708518375,0.331338378149872,0.159068965917289,1.46563541393078e-07,4.359355652802e-06,0.509588150013645,0.623035891612575,0.376964108387425,0.000510253838002687,0.993927925031074,0.00556182113092379,7218.1731169112,2701952.33456092,98850.8046059869,1.17913007355062,1259.73725392111,-0.000959120172162075,38163.7606034928,0.0935334026115015,0.00846233223634655,400.768590362789
"1144",15,41,0.137581232468458,0.00154533792801318,0.226138030174188,0.286065143912565,0.516142634730786,0.778658866321999,0.214393688442416,0.00421138100193938,5.5531680266055e-07,0.00273550891684345,0.950640765480608,0.0493592345193924,0.98498776784992,0.0150122175330872,1.46169928172483e-08,1075142.53045851,863214.398366399,59001.0206706356,0.934223463152302,867.165040129796,-0.0002149560982408,146669.00166616,0.812036558815744,0.00552046879818081,371.577767565474
"1145",23,38,0.929178244381747,0.0021719797657046,0.618838581421878,0.140670816900674,0.767517027163412,0.772880625391664,0.00189297967408113,0.0973119102890213,2.49576640102922e-07,0.127914235068593,0.951995487764141,0.0480045122358588,0.486583944065775,0.464767370864791,0.0486486850694338,654582.013027277,2733368.39877069,54219.255855307,3.89211114254082,492.803324107081,-0.000155291594676673,13179.2670913273,0.757180366092362,0.00666580831371364,267.910889636446
"1146",29,15,0.578102227893751,0.00149557436113129,0.468011404192075,0.427218223896343,0.38914746663766,0.524452646738127,0.391763788185255,0.000224858178209572,0.0835587066409182,2.57490773555527e-10,0.45842833666135,0.54157166333865,4.80595228326116e-05,0.137195874858734,0.862756065618433,904544.149231631,1612425.85535394,3035.44544568285,4.45049800425884,2303.75089435093,-0.000994656080813147,53453.3194293908,0.301289077873807,0.00524486934425193,354.341674940614
"1147",13,1,0.965919522374193,0.00159967644270277,0.1725769380969,0.185187317023519,0.172741679849569,0.551721835409891,0.379357637040493,0.0525855835344749,0.0159747637145763,0.000360180300564849,0.569723079584262,0.430276920415738,0.126996576955284,0.700316482762507,0.172686940282208,1441975.20322306,2065665.45687849,35927.2532307077,1.34822085169493,1745.83274232224,-0.00059311287493445,116982.469385839,0.345502984137274,0.00330461799426703,171.882720532827
"1148",16,22,0.94539832536839,0.00166602760710288,0.918686908937525,0.171218250945676,0.189744644155726,0.950207871354239,0.0198255017845002,0.0132895337646987,0.00715686458860062,0.00952022850796113,0.883924954090716,0.116075045909284,4.97700563352576e-05,0.8975038792531,0.102446350690565,104546.220457647,479995.730544906,70366.4627317339,2.80470338706858,665.187488121912,-0.000918905838818755,153055.048659444,0.607337784725241,0.00741334400962572,415.208796516247
"1149",26,37,0.214557249419182,0.00179479432793334,0.681120672747493,0.413224669508636,0.0398218652303331,0.733259023185903,1.00080941248087e-07,4.48381327124066e-05,4.89852418939664e-31,0.266696038600443,0.811983353460543,0.188016646539457,0.000176009061625341,0.9992842983576,0.000539692580774905,629605.586076155,365426.42368935,86333.7360806763,2.7924950832827,2273.64815488271,-0.000588731566120405,199131.030470453,0.215220835544169,0.00758497870617313,398.870287654689
"1150",4,39,0.995970823730132,0.00233750282803783,0.979096614602022,0.343239112927113,0.732626461829059,0.166547850308075,0.783196504494599,0.0496744705454388,0.00057829048724497,2.88416464205003e-06,0.958060538883841,0.0419394611161585,0.0010096453291449,0.971296724928088,0.0276936297427668,1574707.3461106,2230103.22242277,44384.739914909,2.02895338923903,1036.34223711304,-0.000162635053340346,15322.3617936601,0.932642713147216,0.00367326205368387,63.2014638356399
"1151",35,4,0.716813334611896,0.00175599984296015,0.27612432947848,0.605056513289455,0.900034374280367,0.179871892541668,0.688984882491367,0.000365004576461712,0.0759248449160409,0.0548533754744629,0.438354777415694,0.561645222584306,0.000157339852669955,0.829193669382721,0.170648990764609,535449.42089729,2942453.11615057,22134.108487051,2.58366675559781,1854.15540334955,-0.000899613212007098,36796.4412577567,0.442749492067378,0.00868268696825951,313.270090982225
"1152",36,12,0.0229123513566097,0.00211184208277846,0.519086613350082,0.0913845569314435,0.168577844400425,0.863139318134951,0.000168348961464346,0.136465571200349,0.000226446296390826,3.15406845064955e-07,0.991197562688445,0.00880243731155495,0.298983453118383,0.69757280415175,0.00344374272986757,1121464.94707279,1299169.83567411,62895.3147870489,3.97520260539488,744.169997254387,-0.000410357315225992,57037.0467923931,0.801512398114428,0.00385413192556705,289.683486633142
"1153",32,16,0.159167548402795,0.00117753129320918,0.999812268337701,0.43816188262077,0.444687307553832,0.118682150152696,0.879403278924619,0.00191061502838253,1.38554980327342e-13,3.95589416436084e-06,0.949337205905821,0.0506627940941794,0.0306515935504103,0.969325881422198,2.25250273913114e-05,289323.466091417,87550.86600082,34243.7183111906,2.21017593212426,2271.36216050386,-0.000272693327362649,69509.1050717747,0.697969781099819,0.00573974336266867,6.57970450934954
"1154",28,11,0.897231943365489,0.00182444260470336,0.892734875637107,0.820132253300399,0.332974932622164,0.800767463062771,0.00931808726049232,1.11622913316271e-18,4.10288947085703e-05,0.189873420782028,0.466676598275487,0.533323401724513,0.168608229272919,0.811447711494622,0.0199440592324583,245266.024581157,1011585.63440898,24842.3078309279,4.19962244314491,2520.11534190923,-5.00594149040989e-05,18033.3631379472,0.557862030775286,0.00209665073527372,127.783535230486
"1155",16,40,0.534083634078759,0.00160325322224991,0.0766753048286773,0.790744267881382,0.288447715465445,0.93892688907173,0.0534396974031131,0.00763265714546751,7.56360857332482e-07,1.8831964424611e-11,0.982885528258695,0.0171144717413053,0.607157665526334,0.392841970733793,3.63739872493605e-07,1485433.76249587,2088404.3194307,96209.4160339329,3.76658531782334,1111.15025736019,-0.000742099107354879,24595.001557318,0.316751204268076,0.00156389898907975,53.5254548145924
"1156",25,7,0.541724251045263,0.00242775574997184,0.196054091863334,0.728406637816224,0.10229426325066,0.468080202436331,0.438237987906727,9.42493919132948e-11,9.43224097859013e-08,0.0936817152402834,0.328995396934303,0.671004603065697,0.0294049644899116,0.970594994622246,4.08878428890267e-08,939865.751587786,221276.879631914,79720.1208043844,4.32905240487657,2431.78436669707,-0.000244029578412883,92293.5390108614,0.905478183317464,0.00109859155370155,23.5206396735739
"1157",48,8,0.251361156685348,0.00114357422848232,0.589140391664114,0.389872384259943,0.682482682089321,0.658644536024641,0.249603211503781,0.0108660955186072,0.0808859589272174,1.98025753012096e-07,0.993699757426832,0.006300242573168,0.936446777244036,0.0546367447639216,0.00891647799204236,1598708.35258719,515723.036730196,65827.3498781491,3.719107558619,530.996723132208,-0.000519070517581422,86783.1512418343,0.964650398213416,0.00597354986858554,327.431330291787
"1158",11,12,0.603196419760073,0.00156614948589355,0.645598471998237,0.440720052537508,0.929601795575582,0.684113213498455,0.315878760203983,1.99848472583606e-16,8.02629726045535e-06,3.01672108651408e-13,0.851429568828579,0.148570431171421,0.0326996086819825,0.779074666130295,0.188225725187722,1031151.55101148,1740082.14281173,1993.39793086983,1.42682095053489,442.277677102014,-4.60572348884307e-05,119124.238191143,0.869466939608101,0.00292467723046546,306.743423853815
"1159",7,36,0.204891825043876,0.00142646567593911,0.653187932614237,0.520918358978815,0.329412602928933,0.0026002574360918,0.860964024264403,0.000253811678792003,1.08208831059104e-08,0.13618189579983,0.0208174724547965,0.979182527545204,1.83381720928028e-06,0.965344339077244,0.0346538271055462,1210713.75479596,2846443.32052907,20059.8923293874,4.80329685582663,1773.88824231364,-0.000453440388990566,184015.534325008,0.789258721559308,0.000870520136527484,186.033707768703
"1160",43,21,0.559206442540558,0.00100953489144216,0.297127507296391,0.546358944182284,0.493719386549201,0.440510621478251,0.109922983897223,0.447641268246622,0.00190372483096119,2.14015469429139e-05,0.999378340615962,0.000621659384037977,0.181178174406183,0.818463649900417,0.000358175693400167,411292.932791635,2644469.75692408,43567.1956697479,3.50486198314116,2230.04757776111,-0.000779332623139489,180475.852797099,0.52564065041719,0.00636129204694647,194.045623905212
"1161",41,30,0.367448849271424,0.00153813029692275,0.722405198272318,0.0149306312855333,0.370547547547612,0.346307112899877,0.512473930721393,0.0973242098301789,0.0436907122106158,0.000204034337935307,0.472692926188465,0.527307073811535,0.411102075943705,0.575651261955106,0.0132466621011889,794647.558206227,2005231.04743101,39842.6690639462,1.2715838368854,2558.97240606882,-0.00035866131027462,150107.947286306,0.409555871251505,0.00451669172750437,139.011677818419
"1162",5,19,0.0754903008939233,0.002260262457676,0.825864462528843,0.731952178908978,0.354302801052108,0.606954907134475,0.392245516365329,6.32016168503969e-06,3.60349996829394e-06,0.000789652838542701,0.981270822986534,0.0187291770134662,6.63567125969458e-05,0.972789139030021,0.0271445042573817,924059.22867218,898930.72684994,42555.4561053868,3.03855330082355,464.211476776749,-0.000299763446925208,115157.907776302,0.00975579524412751,0.001243537090834,202.304362169188
"1163",0,20,0.277079513231362,0.00129472690753057,0.373128527714871,0.679276762432419,0.948909694391768,0.014307830641746,0.552232329800435,0.000120009014621389,3.37685630046515e-10,0.433339830205512,0.954423410779328,0.0455765892206718,1.30159603780224e-05,0.754662289158025,0.245324694881597,1095331.29447419,757744.405546691,56809.7034252714,2.62166209984687,1498.26739466935,-8.10251209884885e-06,30059.6725894138,0.248732163510285,0.00417403790361481,294.710904204519
"1164",32,25,0.745976522222767,0.00187339791830396,0.671622846855316,0.779648760322016,0.253964614572469,0.341128723888881,0.0114357576723795,0.153963639477736,0.000125245890107352,0.493346633070896,0.845870195853575,0.154129804146425,0.220414106139507,0.735880101700214,0.0437057921602793,29264.585508965,962900.898924563,69765.6145468354,1.66440132866846,1121.31879435666,-0.000188305716000032,186255.316238385,0.824086354330648,0.00747039709092351,228.908869398711
"1165",42,13,0.464373301166459,0.00136330484805396,0.0837970072054304,0.754002984028775,0.989795961154159,0.234926043722661,0.354491452958004,0.154270250018175,0.00357697555241203,0.252735277748748,0.797635405741084,0.202364594258916,0.0304522977044721,0.777662708708164,0.191884993587364,1342174.20877889,907972.539919429,31832.9639362637,1.15381007969962,621.381986331195,-9.4302362811286e-05,135754.434501869,0.952751719080843,0.00218630897088442,143.786607009452
"1166",31,8,0.960241074071429,0.00162481317095575,0.735061080134474,0.877292993124574,0.114773776074871,0.999933230645134,6.51307259247499e-05,4.81568039178444e-20,1.62215570281559e-06,1.64732383008984e-08,0.169034173118623,0.830965826881377,2.39216101792713e-06,0.101902025716598,0.898095582122384,207766.733494587,51734.098372981,40217.1596817207,1.69532895406359,2032.35681888647,-0.000391800155385863,20584.1778569447,0.481006062689703,0.00787501512970426,232.907213779539
"1167",2,24,0.439655494042579,0.00195006822602241,0.119464164506644,0.0737022042903118,0.0754731463757344,0.918364122465408,0.000713413886626942,1.26041105794335e-08,0.000165543390282898,0.080756907653572,0.959623327493309,0.0403766725066908,0.0160215969089822,0.983978392624043,1.04669753535272e-08,788725.072174799,2983967.9321344,75151.4345870819,2.7461027649173,781.908997572958,-0.000790937062806916,157072.403365455,0.159031890707556,0.0053320921184402,338.944272703584
"1168",14,44,0.830584774809936,0.00171569076971267,0.0554779374995269,0.196214361519087,0.743046132025775,0.0586197690748635,0.89015390001205,0.0459456035493228,0.00528072736238503,1.37850852683986e-12,0.788898661743235,0.211101338256765,0.106323209975146,0.000623225103829131,0.893053564921025,339502.534723375,1348218.67236402,26115.3005633969,3.33608988560503,1903.4640212208,-0.000485752680716105,74926.5201055096,0.580841319488827,0.00709225003161933,103.514127344359
"1169",20,31,0.186604097258905,0.00193497064915486,0.186462922054343,0.0652790894708596,0.855683092845138,0.135591647891242,0.318023541662622,6.44179171025938e-07,0.514522267846276,0.031861898420689,0.99992886797574,7.11320242598081e-05,0.0100171659289231,0.987422044030692,0.00256079004038514,436130.90874441,1730135.60213847,41748.9393770229,2.70449185307138,1342.88449220173,-0.000280128931093495,70951.8235345604,0.0278494951548055,0.000610930699273013,174.601691221073
"1170",21,14,0.657020052372385,0.00197324185998761,0.765541647819337,0.512365506887436,0.838764558893163,0.989308682210733,0.00464692035605965,1.06396337244602e-07,0.00604429102888511,7.98531873441412e-12,0.0393920959323695,0.960607904067631,0.135300451971842,0.851175075743656,0.0135244722845019,694658.23931247,1225427.95139132,90434.3388949055,0.610082269188715,1632.66077635437,-0.000848866436881945,19006.9458987273,0.265852940515615,0.00674832784378552,316.457391507318
"1171",9,27,0.668318760820385,0.00147007045509876,0.394691208687145,0.362038247478195,0.00917168261250481,0.000207226492064677,0.122450648462133,0.745136639440349,0.0149224398288234,0.11728304577663,0.953336092675703,0.0466639073242966,0.0934356189633811,0.900803516464684,0.00576086457193474,1176293.97995118,2314313.36928857,84150.078009814,3.18257403766038,2474.28680608608,-0.000554232873914298,165666.350859101,0.361230116868392,0.00077087582847802,181.462328050425
"1172",45,12,0.303325880531571,0.00131929654561798,0.633995956932195,0.711157118219417,0.65658250053646,0.795685582026791,0.169395047266301,7.51287276103638e-05,1.40623292812052e-08,0.0348442279169682,0.343718324391985,0.656281675608015,0.222119824321048,0.777875606618077,4.56906087494189e-06,981693.453063257,2113228.71611919,99690.8262998331,0.536447686597239,2410.62557193823,-0.000383021733926143,79062.0905003743,0.510284004583955,0.00430090213871095,411.565178430593
"1173",11,35,0.332604402114404,0.00222308028587257,0.0416797318938188,0.325884323306382,0.896318785243202,0.0227352421816855,0.00200192364129618,0.000476099591188636,0.974786720446431,1.41393992263281e-08,0.718984405070013,0.281015594929987,7.69043826309406e-05,0.999799164259987,0.000123931357381612,472873.954431619,1944743.18864755,85977.1947725676,4.15778255665791,699.353541739285,-0.000705631659028586,66666.5504818957,0.595802825107239,0.00412248370571993,49.0964520048816
"1174",19,6,0.689279417002294,0.00127577205659007,0.406179123669863,0.91780682901619,0.219643579933327,0.860608018656194,0.13938999382333,2.52776189269584e-11,1.63615776174544e-07,1.82387942228105e-06,0.787175974494933,0.212824025505067,0.00271580911555774,0.980337492783732,0.0169466981007099,151035.900753457,195548.882789444,60093.8108260743,2.90895502175903,2016.9422139246,-0.00073933112669969,95750.9072378161,0.971597170801833,0.00401977918056073,3.39977417006157
"1175",9,33,0.221529095018166,0.00172716748045059,0.128266292670742,0.250863354564644,0.751009521754459,0.00218688226587176,0.0867030050989666,0.00852598548290283,0.902584126928445,2.23814005308858e-10,0.99171304041112,0.00828695958888002,0.555220448609295,0.0325649180798145,0.41221463331089,609685.054139234,1893931.09085737,61449.635471683,4.06957342990907,911.19121282734,-0.000332294255241286,176683.516439807,0.85598415076267,0.00357911306239432,251.306795070553
"1176",18,18,0.386168831257289,0.0017700948039128,0.0300400634319521,0.354000861865934,0.192369590764865,0.937001263605996,1.33248483464734e-05,1.83793495543773e-12,0.0629854115433941,4.25183374495019e-13,0.887711408756497,0.112288591243503,0.0210417815613047,0.97888782508747,7.0393351225781e-05,1383769.25398596,493313.861293718,45369.1470043268,2.50943252978846,845.361029917374,-0.000316930278853979,45968.4321710665,0.294464088941459,0.00432697271627607,136.314576933347
"1177",38,42,0.60936179550034,0.00248194567700848,0.602923627728596,0.553058191458695,0.815280228648335,0.0055480284904535,0.860394485325397,0.00159153374645904,0.132465937264934,1.5172756398052e-08,0.157367872034499,0.842632127965501,0.696131779265936,0.273978180360716,0.029890040373348,271522.282051854,570255.847193766,73376.1112154461,1.09218951772433,2664.69931254536,-0.000371607021021191,55054.5628195687,0.231147287157364,0.00302390124011901,298.253388185799
"1178",39,14,0.47857280126512,0.00198525256011286,0.667313444348983,0.0253639525850303,0.779455324453302,0.00696182447203446,0.179309811504886,2.46441873384311e-08,1.9638061943724e-21,0.813728339378892,0.956241661619847,0.043758338380153,0.914470092612249,0.0476237063700533,0.0379062010176978,825072.883693501,2771258.54166225,33198.3679048717,1.84897633187007,545.416784029454,-0.000887125229479279,126823.614415189,0.186103921344038,0.00896409044659464,40.1954085022677
"1179",18,35,0.451502972838469,0.00135175701572909,0.742995836101472,0.951977835320868,0.870249167256989,0.913209347576327,2.40226036060956e-07,6.40920443015272e-09,0.00680860507078814,0.0799818007176446,0.125096728578597,0.874903271421403,0.542865218329291,3.01584387666143e-05,0.457104623231942,1699303.91600076,935890.763369389,29387.0403028559,1.55267506783945,2618.69680419751,-0.000833950472255237,29001.0014899599,0.560407588318922,0.00614140979810734,95.9460062444676
"1180",33,36,0.677942361014523,0.00163275239705341,0.365990583151579,0.248904227942694,0.236047484150622,0.912877364536072,0.0786820515872726,0.000227358532716392,2.09743877130512e-05,0.00819225095622638,0.937678845961814,0.0623211540381858,0.00290788884912389,0.0069836438158464,0.99010846733503,388276.438535191,2587430.62441936,48450.6674972363,0.995930356624303,1314.18673095293,-0.000542973702177405,111985.861299618,0.720290815681219,0.00730417722490383,376.200039970921
"1181",44,20,0.590024026560155,0.00123665048671537,0.316176140101161,0.618838044963777,0.311838654596359,0.400469022362914,9.07839091767469e-07,0.509399952855984,0.000136607632218293,0.0899935093097914,0.999931932870625,6.80671293755851e-05,0.00822534376377787,0.98960714379432,0.00216751244190225,490027.518781833,2803428.32111986,91132.7747104224,4.9654476727976,2158.90365332738,-0.000464183099074289,162820.974739443,0.890698138254229,0.0064724180756486,83.9914532292634
"1182",15,40,0.421954508182127,0.00221473850345588,0.789361754977144,0.701753263366409,0.644915331525262,0.00880177057026884,0.0760756736896821,0.000365945676564951,0.0121544967837957,0.902602113279688,0.949848918848246,0.0501510811517543,2.39778989186061e-05,0.843767571356361,0.15620845074472,1677935.44044904,2638186.24252919,2939.46448434144,2.39149525724119,2102.41969791986,-0.000633046706975438,188847.073129145,0.949774667760357,0.00442842488387483,27.2042233322281
"1183",2,42,0.72867025053536,0.00111777349430486,0.853619568306021,0.452496783924289,0.0141042714030482,0.784780236446463,0.201064087607342,0.0112221647132759,0.00195981913371628,0.000973692099202107,0.941766184250534,0.0582338157494661,0.000335431988687901,0.911110066939574,0.0885545010717377,347241.653981153,2283599.99794979,14282.6833338477,2.04696110964869,1557.73969595134,-2.78338367491961e-05,49462.5807798002,0.710377639993094,0.00727703570116777,214.400693951687
"1184",35,13,0.308205110125057,0.00179880958236754,0.00977195090148598,0.538224379124586,0.962833676876035,0.807603565178259,0.0996478636236349,3.6702898178484e-05,0.0917852938826573,0.000926574417270228,0.999857242743345,0.000142757256655415,0.00234167578514595,0.207770439153302,0.789887885061552,120201.419942547,392793.460164685,87536.5022963379,4.26069674207363,1291.85258828104,-0.000675740763144568,141522.242459323,0.416567202266306,0.00133469371613231,125.741431712033
"1185",24,17,0.774995961253089,0.00238775943406508,0.419471844590735,0.802525122656953,0.842398935281672,0.27650003071567,0.464306707630496,0.258907933028006,5.54872919961273e-11,0.00028532857034025,0.999888260266128,0.000111739733871693,2.06501816462285e-06,0.139094837434042,0.860903097547793,1623815.29581221,2203882.66005088,57695.9163940046,1.95346839776495,820.230495883152,-0.000177635023018811,22451.2984458124,0.438699402038474,0.00321327617984964,213.251002171543
"1186",27,38,0.902315983088477,0.0013333729514014,0.332159914337099,0.935291955887806,0.428856196224224,5.64700313536519e-06,0.99930134540894,0.000692963952077536,1.7047517937472e-08,2.6588329573214e-08,0.304897858829918,0.695102141170082,0.000118389062132107,0.796892150247177,0.202989460690691,510679.615118075,812896.894679871,80586.6790309083,2.16004516861401,1991.94872551598,-0.000653156974415761,173349.716964003,0.831324720627163,0.00507779270353145,351.680491747241
"1187",43,29,0.111434645257401,0.00119380647482001,0.576550457610283,0.963922618092038,0.300841046525165,0.353119584435416,0.0222185861938146,8.87980658814476e-06,0.620014638843129,0.00463831072105207,0.647783518783593,0.352216481216406,0.0739613539434387,0.926038646033765,2.279567754834e-11,133774.264711887,10619.3771352991,63737.1283071116,1.75924363983562,2130.24759147689,-0.000436093540699221,33695.9307121288,0.0597163237840869,0.00485342670947895,107.151417812426
"1188",48,10,0.509376754927775,0.00112088781829807,0.24339929739479,0.999140540647786,0.452489691274241,0.378484041444859,0.615233777825466,2.24142189967395e-15,0.00628218037590171,3.53771179781241e-10,0.94594179766969,0.0540582023303103,0.0175577231729516,0.974775330680332,0.00766694614671588,1163934.69776725,1430348.6360237,5917.5302204676,3.81598181344569,2493.48300842568,-0.000196935792672448,57975.4771325679,0.915990775416139,0.00567037998753018,72.763729254948
"1189",0,28,0.615288918172405,0.00210859447622206,0.555946810191963,0.848697360907681,0.482272210458759,0.894357171949904,0.10556924562203,2.27160850162413e-09,7.32330435767241e-05,3.47112881397147e-07,0.999979487279216,2.05127207834553e-05,0.0112242808887767,0.985090528847146,0.00368519026407698,646055.002109148,641634.749479126,94970.8413963672,3.56982844832237,2365.31092061847,-0.000665169256946538,105684.561651724,0.322215405625757,0.00700966796404798,255.357354499307
"1190",17,43,0.188847605690942,0.00190522279310506,0.381286711108405,0.154347236810718,0.367793994357344,0.0205572236091519,0.830857384246842,0.148585392143164,4.82341483218579e-16,8.4136840621403e-13,0.252794657313501,0.747205342686499,0.235681248758326,0.762682099871023,0.0016366513706513,47278.3451448195,2460228.10737602,15570.0601898134,3.42611623408622,1421.58338163048,-0.000200951826141682,167535.259481228,0.0415858724457212,0.0026946793081169,198.00239767204
"1191",28,5,0.0374634907806525,0.00249466720282217,0.599840440694243,0.0563912401488051,0.415493234517053,0.970181753470967,0.0177058688670685,0.0119448324726797,0.000165135740274885,2.40944901044316e-06,0.749453798866115,0.250546201133885,0.400156424463204,0.559518384115076,0.0403251914217201,1274385.17278293,1387771.2070453,64327.9680963606,3.67119420233183,1923.14600504562,-0.000106472807039972,195454.15881119,0.760921673953999,0.00195187308099004,130.58335045483
"1192",47,40,0.0641916392355924,0.00230704679414979,0.238920932137407,0.980948363954667,0.630931162929628,0.942095348394026,2.24802703277709e-06,0.056131010731531,9.81243994533129e-10,0.00177139186616673,0.00339267935766238,0.996607320642338,0.116808341968284,0.582743547303837,0.300448110727879,773083.89814524,1186362.65029432,4593.55161292478,0.903907006804366,2216.20592945442,-0.000573639258397743,67199.0199210995,0.572227433803491,0.00855460267634364,367.936093508871
"1193",8,23,0.148135060424777,0.00245589794943109,0.350197291856166,0.743468088163063,0.559584783758037,0.201934577380161,0.542390154627679,0.228297209652497,0.00668687542822849,0.020691182911435,0.629987416590966,0.370012583409033,8.38678739445223e-05,0.97114896471154,0.0287671674145153,1141858.38328768,616936.738130171,8875.38864929229,0.63618269746541,2339.41901677288,-0.000938911738325842,168177.698197833,0.689619458236266,0.00694101700351806,244.640395154664
"1194",3,6,0.245558877264662,0.00186938055569888,0.718461783067323,0.402430863848422,0.20858970223926,0.153476803938657,0.00436535431924955,0.841016154393691,4.27355211648327e-10,0.00114168692104761,0.894876026220297,0.105123973779703,0.00196565881737899,0.973198851059475,0.0248354901231456,997362.094208132,660130.755789578,36748.4781369567,4.95076105964021,1664.76319252513,-0.000683334475762677,93715.7978770847,0.618754906274844,0.0058309428760875,386.940710664075
"1195",46,17,0.933778868059162,0.00200025423856452,0.814323574912269,0.472741217936855,0.131886179847643,0.515772082701584,0.000558691330434913,3.03698864621821e-12,2.68050786767401e-17,0.483669225964944,0.999568722738976,0.000431277261023851,0.000274630890552258,0.960513666707366,0.0392117024020818,1785684.47764311,1283936.46360375,25350.9675618261,4.77130359895295,1433.90263015591,-0.000345393409871031,40153.783394926,0.0328192769503221,0.00681864517713082,84.9136478207074
"1196",8,31,0.430994200010062,0.0015156016561971,0.904053699520882,0.882406674015801,0.691766842664219,0.690851066614173,0.0763660170595759,0.215907321571514,2.65835824478428e-06,0.0168729363964922,0.892634152516275,0.107365847483725,0.0516008469799232,0.948398628248737,5.24771339824761e-07,252673.806498293,2438113.37616295,9614.41471846774,3.536647862877,729.616221051663,-0.000501236017909832,171787.716087274,0.193323975673411,0.00875848191903322,110.672419844661
"1197",34,27,0.0417986004293431,0.00223445433483343,0.263667260035872,0.33765230572084,0.998770038012881,0.00514046634547492,0.313273684328066,0.676494634395367,0.00509120927297714,5.65811451315536e-09,0.320782063500454,0.679217936499546,0.677447712887123,0.226015009821923,0.0965372772909535,307506.457022857,1097744.19878377,287.259179865941,0.826455867012264,1696.88789491914,-0.000521262015393004,82449.6252079553,0.502758981827646,0.000720483279133914,361.743655041978
"1198",3,28,0.86450591858488,0.0023687276854529,0.218236199242529,0.460096584230196,0.0945615833695047,0.520708573589535,0.468269995158778,2.90930146125646e-05,0.0011211509976328,0.00987118723944211,0.840947623626956,0.159052376373044,9.99410297602027e-06,0.941383214061481,0.0586067918355434,1364523.42647547,745784.440676216,97198.4192887321,3.62704555543256,2693.39595691115,-0.000490121104354039,31659.4529921713,0.468438274851069,0.00586063127421657,62.0102671644185
"1199",31,38,0.322964539039927,0.00116014797308599,0.980498448861763,0.945036470796913,0.785753756517079,0.29678631492327,0.610130395586125,0.019213375885869,3.39471741391526e-10,0.0738699132652635,0.992465209507231,0.0075347904927688,9.70331124068382e-05,0.779184765676833,0.22071820121076,65927.6147531345,2519627.03128578,23557.631690288,1.48706967426697,1220.39110148698,-0.000855626419896726,193738.539277692,0.276356099520344,0.00476305992547306,236.016991453059
"1200",39,16,0.912478263185546,0.0013056022126996,0.845887283792254,0.314506816596258,0.157211321089417,0.994715135335115,0.00446302762349937,0.00081716591108894,1.27125870272962e-07,4.54400442609658e-06,0.713067913724397,0.286932086275603,0.0237903249103285,0.0852805209560848,0.890929154133587,1435867.2736818,2035883.40374641,78052.7238070499,2.56784244719311,1673.26832300611,-0.00014543849934591,63998.3150499756,0.658995999798644,0.00251397198581137,403.256864018831
"1201",11,37,0.0917666470377706,0.00165975248293718,0.100456883343868,0.592776238557417,0.758790399432182,0.924977756272677,0.00539295816351452,0.000167096750858831,0.0398273235087373,0.0296348653042122,0.765300637129201,0.234699362870799,0.021700756748877,0.490888633106652,0.487410610144471,275356.088111177,189917.279595975,86681.5695860423,1.49618098174804,1489.89324395917,-0.000923517190713901,25198.691291298,0.532044709152542,0.00284506333344616,60.2666099790484
"1202",46,44,0.609511252888478,0.00213557884466834,0.362098177787848,0.269421355996747,0.778793043612968,0.620063572749953,0.372564976238668,1.09933185398726e-12,0.000425741796932026,0.00694570921334699,0.996118725347159,0.0038812746528407,0.596955719747911,0.11781161200059,0.285232668251499,1664076.45524153,409389.081280679,17417.1188573819,4.55610521133407,2262.17926590703,-0.000314635162961204,21907.122216362,0.863490214585327,0.00404556507156347,387.865568163805
"1203",13,5,0.589003245602129,0.00240825106936623,0.562989908214659,0.337800337050576,0.234132007621229,0.0944897683281918,0.410037294172841,1.98829512129722e-06,0.0959619487031051,0.399509000500741,0.00704398985509017,0.99295601014491,2.54314246977442e-05,0.0558283853711021,0.9441461832042,668610.898012295,1888853.26166404,64562.1840376407,1.61423406399204,1586.29872042499,-0.000459724637949839,135476.138416125,0.0663475481513888,0.00673730378274689,419.541941436706
